uuid,category,sub_category,name,title,subtitle,summary,website,merchant_editorial,rules,address,city,state,phone,latitude,longitude,detail_url
ce914fee-d314-4f60-b669-2dc2acf868f3,Travel & Leisure,Hotels,Beaches on Lammermoor,10% off,Enjoy 10% off,10% off Best Available Rate,https://beachesonlammermoor.com.au/,"Welcome to Beaches on Lammermoor Holiday Apartments, located in Yeppoon on the Capricorn Coast, Central Queensland. Our Resort Style Accommodation is ideally located opposite Lammermoor Beach, with panoramic views of Great Keppel Island and the Keppel Island Group on the Great Barrier Reef.
We are perfectly located and only minutes from Keppel Bay Marina where you can access island boat transfers and charters.
We pride ourselves on being a family friendly resort offering spacious 1, 2 and 3 bedroom apartments.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions
• High Season: 01/04/26 - 05/04/26, 19/12/26 - 09/01/27, 25/03/27 - 28/03/27
• If the booking is cancelled 28 days or more prior to the planned date of arrival. If the booking is cancelled less than 28 days prior to the planned arrival date, the total price of the reservation will be charged.
• Mid-Season: 06/04/26 – 18/04/26, 27/06/26 – 11/07/26, 19/09/26 – 04/10/26, 10/01/27 – 16/01/27, 29/03/27 – 31/03/27
• No deposit will be charged however the total price of the reservation will be charged 14 days prior to arrival for mid-season.
• Low Season: (All other dates)
• If the booking is cancelled at least 8 days prior to arrival, no fee will be charged. If the booking is cancelled within 7 days prior to arrival the total price of the reservation will be charged.
• In case of a no-show the total price of the reservation will be charged.
• If booking dates cross seasons, the most restrictive policy will apply to the booking.","96-98 Scenic Highway, Lammermoor QLD 4703, Australia",Lammermoor,QLD,+61749138300,-23.157399489322962,150.7669573669802,https://www.entertainment.com.au/offer-details/ce914fee-d314-4f60-b669-2dc2acf868f3
02cc5927-2e51-444c-99bd-2ca489f1c0a6,Travel & Leisure,Hotels,Drift Palm Cove,10% off,Enjoy 10% off,10% off Best Available Rate,https://driftpalmcove.com.au/,,,"Cnr Williams Esplanade & Veivers Road, Palm Cove QLD 4879, Australia",Palm Cove,QLD,+61740553999,-16.74473780799833,145.67105536415758,https://www.entertainment.com.au/offer-details/02cc5927-2e51-444c-99bd-2ca489f1c0a6
6e4ea8f9-4df4-4e13-a804-84ddfacc044d,Travel & Leisure,Hotels,Echelon Apartments Yeppoon,10% off,Enjoy 10% off,10% off Best Available Rate,https://echelonyeppoon.com.au/,"A heavenly retreat with prime beachfront position and panoramic ocean views awaits you here on the Capricorn Coast at Echelon Apartments.
Offering two and three bedroom apartments for you to come relax and enjoy the facilities and everything Yeppoon has to offer.
All our apartments are fully self-contained, with the added enjoyment of being able to use the rooftop swimming pool and adjoining alfresco dining / BBQ area.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions
• High Season: 01/04/26 - 05/04/26, 19/12/26 - 09/01/27, 25/03/27 - 28/03/27
• If the booking is cancelled 28 days or more prior to the planned date of arrival. If the booking is cancelled less than 28 days prior to the planned arrival date, the total price of the reservation will be charged.
• Mid-Season: 06/04/26 – 18/04/26, 27/06/26 – 11/07/26, 19/09/26 – 04/10/26, 10/01/27 – 16/01/27, 29/03/27 – 31/03/27
• No deposit will be charged however the total price of the reservation will be charged 14 days prior to arrival for mid-season.
• Low Season: (All other dates)
• If the booking is cancelled at least 8 days prior to arrival, no fee will be charged. If the booking is cancelled within 7 days prior to arrival the total price of the reservation will be charged.
• In case of a no-show the total price of the reservation will be charged.
• If booking dates cross seasons, the most restrictive policy will apply to the booking.","18-22 Anzac Parade, Yeppoon QLD 4703, Australia",Yeppoon,QLD,+61749390900,-23.13089278253805,150.74875962465023,https://www.entertainment.com.au/offer-details/6e4ea8f9-4df4-4e13-a804-84ddfacc044d
ea4835bd-e3b1-4d9d-9d8e-4eed9a3bf98a,Travel & Leisure,Hotels,Landmark Resort and Spa,10% off,Enjoy 10% off,10% off Best Available Rate,https://landmarkresort.com.au/,"Choose from one of our comfortable studio suites, or a fully self-contained 1, 2 or 3 bedroom apartment, perfect for families, couples or solo travellers. Each apartment has a balcony with pool, marina or ocean views, and most rooms have a private in-room spa bath. When you need a home-away-from-home for a comfortable and memorable Mooloolaba getaway, Landmark Resort & Spa is the ideal choice.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions","11 Mooloolaba Esplanade, Mooloolaba QLD 4557, Australia",Mooloolaba,QLD,+61754445555,-26.680506151188315,153.120839109423,https://www.entertainment.com.au/offer-details/ea4835bd-e3b1-4d9d-9d8e-4eed9a3bf98a
e3760448-6f3a-4276-82a2-2b71ae90ab54,Travel & Leisure,Hotels,Meridian Port Douglas,10% off,Enjoy 10% off,10% off Best Available Rate,https://portdouglasmeridian.com/,"Meridian Port Douglas is a contemporary boutique resort that offers luxury 4½ star apartments for couples in a selection of self-contained Studios and One Bedroom Apartments.
Centrally located within easy walking distance to the main hub of Port Douglas as well as the famous Four Mile Beach, Meridian is ideal for couples requiring a peaceful and relaxing getaway and is suitable only for mature guests over 16 years of age.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions","15-17 Davidson Street, Port Douglas QLD 4877, Australia",Port Douglas,QLD,+61740842400,-16.48562321367249,145.46536046865498,https://www.entertainment.com.au/offer-details/e3760448-6f3a-4276-82a2-2b71ae90ab54
0e52a292-7831-4a11-8379-9f6dae7500b3,Travel & Leisure,Hotels,Paradise On The Beach,10% off,Enjoy 10% off,10% off Best Available Rate,https://paradiseonthebeach.com/,"Paradise On The Beach offers comfortable Studio and 1 Bedroom Apartments, with interconnecting doors or dual keys creating 2 Bedroom options as well. All apartments contain a kitchenette and balcony with pool or ocean views, with a warm “home-away-from-home” vibe.
Located on Williams Esplanade Palm Cove, offering immediate access to the beach and swimming enclosure. We’re within convenient walking distance to cafes, restaurant and boutique shops. 
Paradise on the Beach provides guests with a range of onsite facilities including resort pool and spa, BBQ facilities, elevator, guest laundry, complimentary Wi-Fi, Foxtel and a range of snacks and refreshments available for purchase.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions","119-121 Williams Esplanade, Palm Cove QLD 4879, Australia",Palm Cove,QLD,+61740553300,-16.743670481371872,145.67066578215434,https://www.entertainment.com.au/offer-details/0e52a292-7831-4a11-8379-9f6dae7500b3
dd848660-4805-4023-bc90-21e7e5b6017d,Travel & Leisure,Hotels,Reflections Coolangatta Beach,10% off,Enjoy 10% off,10% off Best Available Rate,https://reflectionscoolangattabeach.com.au/,Reflections Coolangatta Beach is the ideal choice for guests seeking beachside Coolangatta accommodation. The laid back ambiance of Coolangatta reflects throughout the two towers allowing guests to relax in comfort with stunning views.,"• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions","110-120 Marine Parade, Coolangatta QLD 4225, Australia",Coolangatta,QLD,+61755896999,-28.168024523173194,153.54179610947537,https://www.entertainment.com.au/offer-details/dd848660-4805-4023-bc90-21e7e5b6017d
34c84629-dcc3-4554-a2d3-b30bd2a9d498,Travel & Leisure,Hotels,Rolling Surf Resort,10% off,Enjoy 10% off,10% off Best Available Rate,https://rollingsurfresort.com.au/,"Rolling Surf Resort boasts the ultimate location with direct access to Kings Beach. With the choice of courtyard, balcony, rooftop and direct pool entry apartments, there is something for everyone.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions","10 Levuka Avenue, Kings Beach QLD 4551, Australia",Kings Beach,QLD,+61754919777,-26.804598904573133,153.13961650942716,https://www.entertainment.com.au/offer-details/34c84629-dcc3-4554-a2d3-b30bd2a9d498
1f3c2790-e7a4-41cd-b6a7-e9f7fb87bc79,Travel & Leisure,Hotels,Salt Apartments Yeppoon,10% off,Enjoy 10% off,10% off Best Available Rate,https://saltyeppoon.com.au/,"The picture of beachfront perfection awaits you here at Salt Apartments, Yeppoon’s premium 4.5 star apartments.
Situated on Yeppoon’s magnificent Main Beach, Salt offers unsurpassed ocean views from every apartment!
Salt boasts spacious 1, 2, & 3-bedroom apartments spread across five levels, all unrivalled in terms of size and quality of finishes, with double bathroom vanities, glass splash-backs, stone bench-tops, and top quality appliances in all apartments.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions
• High Season: 01/04/26 - 05/04/26, 19/12/26 - 09/01/27, 25/03/27 - 28/03/27
• If the booking is cancelled 28 days or more prior to the planned date of arrival. If the booking is cancelled less than 28 days prior to the planned arrival date, the total price of the reservation will be charged.
• Mid-Season: 06/04/26 – 18/04/26, 27/06/26 – 11/07/26, 19/09/26 – 04/10/26, 12/12/26 – 18/12/26, 10/01/27 – 16/01/27, 29/03/27 – 31/03/27
• No deposit will be charged however the total price of the reservation will be charged 14 days prior to arrival for mid-season.
• Low Season: (All other dates)
• If the booking is cancelled at least 8 days prior to arrival, no fee will be charged. If the booking is cancelled within 7 days prior to arrival the total price of the reservation will be charged.
• In case of a no-show the total price of the reservation will be charged.
• If booking dates cross seasons, the most restrictive policy will apply to the booking.","32-34 Anzac Parade, Yeppoon QLD 4703, Australia",Yeppoon,QLD,+61749252200,-23.13219761475034,150.74910443814395,https://www.entertainment.com.au/offer-details/1f3c2790-e7a4-41cd-b6a7-e9f7fb87bc79
a401392b-8567-4da6-bf9c-48fc942dca42,Travel & Leisure,Hotels,The Wave Resort,10% off,Enjoy 10% off,10% off Best Available Rate,https://thewaveresort.com.au/,"The Wave Resort is the perfect choice for couples and families seeking Broadbeach accommodation. Featuring one, two and three bedroom fully self-contained apartments and luxurious sub penthouses with stunning water views. These apartments are designed to impress with modern kitchen facilities and quality furnishings.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions","110-120 Marine Parade, Coolangatta QLD 4225, Australia",Coolangatta,QLD,+61755559200,-28.168024523173194,153.54180683831078,https://www.entertainment.com.au/offer-details/a401392b-8567-4da6-bf9c-48fc942dca42
0d8c0779-5dc2-4590-8161-084b51eb7079,Travel & Leisure,Hotels,Tropical Reef Apartments,10% off,Enjoy 10% off,10% off Best Available Rate,https://tropicalreefapartments.com.au/,"Your tropical escape awaits at Tropical Reef Apartments, nestled in the heart of Port Douglas just metres from Four Mile Beach and Macrossan Street’s shops and restaurants.
Our holiday apartments are affordable, family-friendly and self contained. Offering the choice of 2 Bedroom Apartments or our 3 Bedroom Rooftop Terrace, Tropical Reef Apartments makes an ideal home base to explore the Great Barrier Reef & Daintree Rainforest & its surroundings.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions","10 Davidson Street, Port Douglas QLD 4877, Australia",Port Douglas,QLD,+61742519009,-16.485958289313967,145.46656395146553,https://www.entertainment.com.au/offer-details/0d8c0779-5dc2-4590-8161-084b51eb7079
40b6d00c-b44c-4c32-b69d-99bd86e38a30,Travel & Leisure,Hotels,Turtle Beach Resort,10% off,Enjoy 10% off,10% off Best Available Rate,https://turtlebeach.com.au/,"Turtle Beach Resort offers one-of-a-kind 1, 2 and 3 bedroom family-friendly accommodation, with unparalleled facilities and activities to keep the kids entertained. Enjoy a cold drink on The Deck watching the kids run wild in our Splash Zone water park, or drop them into our Club Turtle Kids Club and escape for some quiet time in our Adults Only pool. Our premium resort facilities include:
•	Four separate swimming areas
•	Six waterslides & four spas
•	15-hole putt-putt mini golf course
•	22-seat cinema with 4 showtimes daily
•	Games room with coin-operated video games
•	Floodlit tennis court & MORE!","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions","2346 Gold Coast Highway, Mermaid Beach QLD 4218, Australia",Mermaid Beach,QLD,+61755956666,-28.05054635060391,153.43546332666062,https://www.entertainment.com.au/offer-details/40b6d00c-b44c-4c32-b69d-99bd86e38a30
b74f689f-5e6e-43e3-98f8-a741093a8333,Travel & Leisure,Hotels,Ultra Broadbeach,10% off,Enjoy 10% off,10% off Best Available Rate,https://ultrabroadbeach.com.au/,"Ultra is the perfect Broadbeach accommodation choice for guests seeking contemporary style with beachside serenity. Featuring spacious 1, 2 and 3 bedroom apartments and 2 or 3 bedroom skyhomes. Ultra Broadbeach is perfect for couples, solo travellers and families.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions","14 George Avenue, Broadbeach QLD 4218, Australia",Broadbeach,QLD,+61755708900,-28.033471180553647,153.43303492481232,https://www.entertainment.com.au/offer-details/b74f689f-5e6e-43e3-98f8-a741093a8333
7b6a07db-3273-486e-9a1d-3af7f70bec38,Travel & Leisure,Hotels,Verandahs Port Douglas,10% off,Enjoy 10% off,10% off Best Available Rate,https://verandahsportdouglas.com.au/,"Verandahs Port Douglas offer 1 & 2 bedroom self contained apartment accommodation, ideally located just 50 metres from the main thoroughfare, Macrossan Street.
Featuring a heated salt water pool set in lush tropical gardens, this boutique complex of only 20 apartments is the perfect destination for a quiet escape within easy walking distance to the best of Port Douglas’ bars, cafes, restaurants, shops and beaches.","• Subject to availability, Black out periods apply. See merchant’s website for additional Terms and Conditions","7 Davidson Street, Port Douglas QLD 4877, Australia",Port Douglas,QLD,+61740996650,-16.484789198626412,145.46549750913618,https://www.entertainment.com.au/offer-details/7b6a07db-3273-486e-9a1d-3af7f70bec38
1cd3ddf3-6353-4253-930d-1ba35a95efe9,Travel & Leisure,Car Hire,Hertz Australia,10% off,Enjoy 10% off,10% off daily base rate plus bonus offers,www.entertainmentbook.com.au/hertz,"When you choose to rent a car with Hertz, you can be assured you will experience a world leader in car rental solutions that provides customers with access to a range of premium and quality vehicles. With over 200 locations across Australia, including major airports and cities, Hertz pairs premium customer service with a modern, diverse, and safe fleet, to meet business and leisure travel needs.","• Minimum 1 day rental applies
• Rental days are based on a twenty four (24) hour period. A twenty-nine (29) minute grace period is allowed for returns. Returns outside the grace period will be charged up to an extra day rental fee
• Offer cannot be used in conjunction with any other promotion, special offer or coupon
• Offer is not available on pre paid (pay now) rental rates. Offer is not applicable on contract, tours, government or insurance replacement rentals
• Hertz standard driver and credit qualifications in effect at time and place of rental apply
• Minimum renter age without a surcharge is 25 years. Drivers aged 21-24 years may be eligible to rent subject to an age differential charge
• Vehicles may be reserved by car group only and not by particular model or colour
• Fleet is subject to change without notice
• Terms and conditions (including rates) are subject to change without notice
• Read terms and conditions here: https://images.hertz.com/pdfs/RT_FULL_AU_EN.pdf",,,,133039,,,https://www.entertainment.com.au/offer-details/1cd3ddf3-6353-4253-930d-1ba35a95efe9
b9102eb1-9994-4125-b868-7d712a9c6e12,Travel & Leisure,Car Hire,East Coast Car Rentals,15% off,Enjoy 15% off,15% Off All Inclusive Package,www.eastcoastcarrentals.com.au,"Australia is a vast, untamed playground, and we’re here to help you conquer it.
Welcome to East Coast Car Rentals, where innovation, iconic Australian spirit, and unforgettable travels come together to make your adventures truly extraordinary.
As one of the largest and leading independent car hire providers in Australia since 1979, and Product Review winner 3 consecutive years, our top priority is delivering affordable rates and fantastic customer service. With 13 key city and airport locations across the country, you’ll find there’s never been a better time to rent a car from East Coast Car Rentals.
Your ‘there’ starts here with us. Stress-free car rental is as easy as East Coast.",• For locations and Terms and Conditions please visit https://www.eastcoastcarrentals.com.au/,,,,,,,https://www.entertainment.com.au/offer-details/b9102eb1-9994-4125-b868-7d712a9c6e12
6557df42-d20e-4e90-9e0f-14c6ceeb651f,Travel & Leisure,Car Hire,Thrifty Car Rental AU,12% off,Enjoy 12% off,12% off,https://www.thrifty.com.au/,"Thrifty is the brand of choice for deal hunters looking for a great car rental for their next trip, balancing value and adventure to get you back on the road so you can feel like yourself again. Whether you are travelling with family, friends or your significant other, the team at Thrifty are here to help. Our versatile fleet ticks the box for all kinds of adventures, so if you’re going on a family road trip, skiing with mates, or moving house; we’ve got the car, van or truck to meet your needs.","• Minimum 1 day rental applies.
• Maximum discount of 12% off the time and kilometre charges (base rate) per rental.
• Rental days are based on a twenty four (24) hour period. A twenty-nine (29) minute grace period is allowed for returns. Returns outside the grace period will be charged up to an extra day rental fee.
• Offer cannot be used in conjunction with any other promotion, special offer or coupon.
• Offer is not available on pre paid (pay now) rental rates. Offer is not applicable on contract, tours, government or insurance replacement rentals.
• Thrifty standard driver and credit qualifications in effect at time and place of rental apply.
• Minimum renter age without a surcharge is 25 years. Drivers aged 21-24 years may be eligible to rent subject to an age differential charge.
• Vehicles may be reserved by car group only and not by particular model or colour. Fleet is subject to change without notice. 10. Terms and conditions (including rates) are subject to change without notice.","Valid at all participating corporate and licensee locations of Thrifty Australia, All Australia , Australia",,All Australia,1300367227,-33.727356,150.906492,https://www.entertainment.com.au/offer-details/6557df42-d20e-4e90-9e0f-14c6ceeb651f
4a463891-4d32-4999-940d-8bb82c65583e,Travel & Leisure,Car Hire,Alamo Rent a Car,5% off,Enjoy 5% off,5% off car rental with Alamo and Enterprise Rent A Car,https://www.alamo.com/en/car-rental-locations/au/sydney-domestic-airport-kaau.html?mcid=yext:245709&utm_source=yext&utm_medium=local,"With Alamo and Enterprise, your rental car is never far away. We operate in over 90 countries and provide access to more than 10,000 locations worldwide, ensuring you can hit the road wherever you are. From international airports to city neighborhoods and holiday hotspots, our extensive network is designed to meet your travel needs seamlessly. No matter the destination or the journey, Alamo and Enterprise are committed to providing you with reliable, convenient car rental options backed by exceptional customer service. We're here to make every step of your travel experience smooth and stress-free—worldwide.","• This offer entitles Members to a 5% discount on rentals from Alamo and Enterprise, in each case on the daily or weekly rate of a vehicle at the time of booking. Choose from 9,500 locations worldwide.
• This promotion is available for rentals year round.
• To take advantage of this promotion, you must make your reservation via the dedicated Entertainment Group link at least twenty four (24) hours in advance of the start of the anticipated rental period.
• This promotion applies to all vehicle classes and is subject to vehicle availability at the time of booking. This promotion may not be used in conjunction with any other promotion, offer, discounted rate, previous or existing reservations.
• Eligibility Requirements and Rental Terms and Conditions
• All bookings are subject to driver eligibility requirements as shown at the time of booking. Young driver charges may apply.
• All rentals are subject to the terms and conditions that apply at the time of pick-up at the respective and are in addition to these promotional details.",,,,,,,https://www.entertainment.com.au/offer-details/4a463891-4d32-4999-940d-8bb82c65583e
0595a9d6-1d8b-471a-bf26-cf2eb002db33,Travel & Leisure,Car Hire,Ace Rental Cars,Special Rate,Special rate,Save 10% off Ace Rental Cars. Terms and Conditions apply.,https://www.acerentalcars.com.au/,"Established in 1987, Ace Rental Cars provides locals and tourists alike with affordable car rental throughout major centres in Australia.","• Offer available at all locations.
• Offer available for all vehicles categories. A one (1) 59 minute grace period is allowed for returns, returns outside the grace period will be charged up to an extra day rental fee per day.
• See rental terms and conditions for details. Offer excludes taxes, fees, optional products and additional charges. This offer may not be combined with any other offer, discount promotion, special offer or coupon. Offer does not apply for Ace Business Solutions, Travel Partners, tours, government or contract bookings.
• Offer exclusive to specified categories and minimum rental length. Ace standard terms and conditions, driver, rental and credit qualifications in effect at the time and place of rental apply. Minimum driver age is 18 years. Vehicle models may differ and specifications may vary by location. Vehicles can be reserved by car category only and not by particular car model or colour. Terms and conditions subject to change without notice.",,,,1800620408,,,https://www.entertainment.com.au/offer-details/0595a9d6-1d8b-471a-bf26-cf2eb002db33
cf9435cb-9f9a-4a3f-8621-0e5ebdadaeeb,Travel & Leisure,Motor Homes,maui AU/NZ,10% off,Enjoy 10% off,10% off the daily vehicle hire rate,https://www.maui-rentals.com,"maui motorhomes is designed for apartment living on the road, providing you the room to live with style and comfort. There is a motorhome for even the most discerning travellers, offering ultimate space and design touches for a luxury camping experience.","• AU Terms and Conditions: https://thl.widen.net/s/kvz8pzwqdv/maui-au-rental-agreement-2324-english
• NZ Terms and Conditions: https://thl.widen.net/s/w9dqdmhjcb/maui-nz-rental-agreement-2324-english
• Offer not to be used in conjunction with any other offer
• Valid for Travel Dates: 01/04/23 - 31/03/26","Offer valid at all participating Maui locations in Australia and New Zealand , All Australia , Australia",,All Australia,,-33.727356,150.906492,https://www.entertainment.com.au/offer-details/cf9435cb-9f9a-4a3f-8621-0e5ebdadaeeb
4496c625-4f0f-42ca-9643-97a3892d2ed7,Travel & Leisure,Motor Homes,Apollo Motorhome Holidays Australia,Special Rate,Special rate,10% off the daily vehicle hire rate,www.entertainmentbook.com.au/apollo,"Fancy a self drive escape? Enjoy quality campervan hire, motorhome and 4WD rental with Apollo, the world‘s premier RV hire company.","• Terms and Conditions: https://www.apollocamper.com/Portals/2/Terms/APAU2324-RA.pdf
• May not be combined with other special offers",,,,,,,https://www.entertainment.com.au/offer-details/4496c625-4f0f-42ca-9643-97a3892d2ed7
86b55bf6-d109-4041-9117-2631e72e37aa,Travel & Leisure,Motor Homes,Britz,Special Rate,Special rate,10% off the daily vehicle hire rate,https://www.britz.com,"Britz has the largest fleet and widest range of campervans available, making it the perfect choice for a self-drive adventure in Australia or New Zealand. Whether you are a couple, family or group of friends travelling together, the extensive Britz fleet of 2, 4 & 6 Berth campers and 4WD (Australia only) vehicles will ensure there is a vehicle to suit your needs.","• Terms and Conditions: https://thl.widen.net/s/kdmbhqqgcl/britz-au-rental-agreement-2324-english
• May not be combined with other special offers",,,,,,,https://www.entertainment.com.au/offer-details/86b55bf6-d109-4041-9117-2631e72e37aa
5e3a852b-b42f-44d7-a3cb-891da5dcbc80,Travel & Leisure,Car Hire,Cheapa Campa AU,Special Rate,Special rate,10% off the daily vehicle hire rate,https://www.cheapacampa.com.au/,"At Cheapa Campa we know that a holiday on the road isn’t about having all the frills and the fancy trimmings. It’s about the friendly locals you meet, the breathtaking scenery you experience and the unforgettable memories that you make. With 10 branches across the country, we’ve been helping savvy travellers to get off the beaten path and explore the beauty of Australia for 35+ years. Experience the freedom of a motorhome holiday at an affordable price with Cheapa Campa’s great rates on motorhome, campervan and 4WD hire.",• Terms and Conditions: https://www.cheapacampa.com.au/Portals/27/pdfs/terms/CCAU2324-RA.pdf,,,,,,,https://www.entertainment.com.au/offer-details/5e3a852b-b42f-44d7-a3cb-891da5dcbc80
0a9addf0-4649-4797-b086-580d64421dc3,Travel & Leisure,Car Hire,Hippie Camper AU,Special Rate,Special rate,10% off the daily vehicle hire rate,https://www.hippiecamper.com/,"Hippie campervans are equipped with everything the young at heart traveller needs, from an air-conditioned driver's cabin, built-in refrigerator to a large double bed. All of our rental campervans are ready for pick up today at our Adelaide, Brisbane, Cairns, Melbourne, Perth and Sydney branches. One way bookings available if you are keen to pick up and drop off in different cities to explore the most of Australia in your Hippie Camper.",• Terms and Conditions: https://www.hippiecamper.com/travel-info/terms-conditions,,,,,,,https://www.entertainment.com.au/offer-details/0a9addf0-4649-4797-b086-580d64421dc3
67a93469-8ba5-4086-9f97-a1c58e5f6d26,Travel & Leisure,Car Hire,Mighty Campers AU,Special Rate,Special rate,10% off the daily vehicle hire rate,https://www.mightycampers.com/au/en,"Mighty Australia is perfect for travellers looking for the best value campervan option for their roadtrip. For travellers seeking a free-spirited way to explore the world on a whim, this is a Mighty fine choice. Mighty makes holidays possible for everyone; no matter their budget. From the basics done brilliantly and the total package at a tight price.",• Terms and Conditions: https://thl.widen.net/s/nb7l7ppr2s/mighty_au_ra_2425_part-b_english,,,,,,,https://www.entertainment.com.au/offer-details/67a93469-8ba5-4086-9f97-a1c58e5f6d26
87864234-8e1e-46fb-a39b-05db5a140a45,Travel & Leisure,Travel Insurance,World2Cover Travel Insurance,20% off,Enjoy 20% off,20% off the standard rate of World2Cover's travel insurance premium policies,https://world2cover.com.au/,"Whether you're a solo adventurer, a dynamic duo, or a fun-loving family, World2Cover multi award winning travel insurance offers cover options for both international and domestic trips. For the globetrotters out there, the Annual Multi-Trip policy covers multiple international escapades within a 12-month period, with each trip lasting up to a maximum of 60 days, depending on the duration selected. Optional add-ons for Cruise or Ski and Winter Sports# are available. Refer to the PDS for full details. Winner for 4 years in a row (2022-2024 Canstar Outstanding Award for International Travel Insurance),","• Offer valid up to 31st December 2026.
• #Limits, sub-limits, and exclusions apply.
• It is a misuse of the Rewards Platform to share or distribute the Products or promotional codes with non-users or other third parties. World2Cover reserves the right to discontinuing this promotion and the discount associated at their discretion.
• This is factual information about the availability of World2 Cover travel insurance, and includes a link customers can use to connect to the World2Cover website.
• Entertainment cannot give any advice about World2Cover travel insurance products, and this information is not intended to imply any recommendation or opinion from Entertainment on World2Cover travel products.
• If you use this World2Cover link or the discount code provided by Entertainment to purchase World2Cover travel insurance, Entertainment receives a fee from Tokio Marine and Nichido Fire Insurance Co., Ltd. (AFSL 246548) which is the issuer of the World2Cover travel insurance products, and this fee is of no extra cost to you
• Consider PDS and TMD on world2cover.com.au before deciding to purchase the product. Eligibility criteria, policy terms, conditions, exclusions, limit and sublimit apply.",,,,,,,https://www.entertainment.com.au/offer-details/87864234-8e1e-46fb-a39b-05db5a140a45
